"rent","bedroom","livingroom","bathroom","area","room","floor_grp","subway","region","heating"
2590,3,1,1,10,"次卧","高楼层","是","朝阳","集中供暖"
2180,4,1,1,15,"主卧","低楼层","是","通州","集中供暖"
1970,3,1,1,11,"主卧","高楼层","是","顺义","集中供暖"
2660,4,1,1,11,"次卧","低楼层","是","昌平","集中供暖"
2020,3,1,1,9,"次卧","高楼层","否","昌平","集中供暖"
2300,4,1,1,9,"次卧","低楼层","是","顺义","集中供暖"
3490,3,1,1,15,"主卧","高楼层","是","朝阳","集中供暖"
3030,3,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
3360,3,1,1,14,"主卧","高楼层","是","朝阳","集中供暖"
2660,3,1,1,11,"次卧","低楼层","是","丰台","集中供暖"
3310,4,1,1,9,"次卧","中楼层","是","朝阳","集中供暖"
2860,2,1,1,7,"次卧","中楼层","是","西城","集中供暖"
2560,3,1,1,9,"次卧","高楼层","是","朝阳","集中供暖"
2860,4,1,1,11,"次卧","中楼层","是","昌平","自采暖"
3790,3,1,1,12,"次卧","低楼层","是","朝阳","集中供暖"
3860,4,1,1,19,"主卧","中楼层","是","朝阳","集中供暖"
3390,3,1,1,13,"主卧","高楼层","是","昌平","集中供暖"
3230,4,1,1,23,"主卧","高楼层","是","昌平","集中供暖"
2830,3,1,1,9,"次卧","低楼层","是","石景山","集中供暖"
2560,2,1,1,11,"次卧","中楼层","是","石景山","集中供暖"
2770,3,1,1,13,"主卧","高楼层","是","石景山","集中供暖"
2430,4,1,1,8,"次卧","高楼层","是","丰台","集中供暖"
2590,4,1,1,7,"次卧","中楼层","是","朝阳","集中供暖"
2890,4,1,2,19,"次卧","中楼层","是","朝阳","集中供暖"
1940,4,1,1,8,"次卧","低楼层","是","顺义","集中供暖"
3090,3,1,1,16,"主卧","中楼层","否","朝阳","自采暖"
2990,5,1,1,11,"次卧","高楼层","是","海淀","集中供暖"
2550,4,1,1,10,"主卧","低楼层","是","朝阳","自采暖"
1720,4,1,1,9,"次卧","低楼层","否","通州","集中供暖"
2630,4,1,1,10,"次卧","中楼层","是","昌平","自采暖"
2990,4,1,1,14,"次卧","中楼层","是","昌平","集中供暖"
1840,3,1,1,10,"主卧","中楼层","否","丰台","集中供暖"
1510,3,1,1,6,"次卧","中楼层","否","丰台","集中供暖"
2690,3,1,1,15,"次卧","高楼层","是","朝阳","集中供暖"
2800,3,1,1,11,"次卧","低楼层","是","丰台","集中供暖"
2290,4,1,1,10,"次卧","低楼层","是","昌平","集中供暖"
2200,3,1,2,6,"次卧","中楼层","是","海淀","集中供暖"
2960,2,1,1,13,"次卧","高楼层","是","海淀","自采暖"
3890,5,1,2,20,"主卧","高楼层","是","昌平","集中供暖"
2690,3,1,1,11,"次卧","高楼层","是","朝阳","集中供暖"
2770,3,1,1,12,"次卧","中楼层","是","朝阳","自采暖"
3430,3,1,1,17,"次卧","高楼层","是","朝阳","集中供暖"
1570,4,1,1,7,"次卧","高楼层","是","顺义","集中供暖"
3160,4,1,1,17,"主卧","中楼层","是","通州","集中供暖"
1690,3,1,1,8,"次卧","高楼层","是","房山","自采暖"
2530,2,1,1,16,"主卧","高楼层","否","昌平","集中供暖"
3230,4,1,1,21,"主卧","低楼层","否","昌平","集中供暖"
3380,3,1,1,17,"主卧","中楼层","否","西城","集中供暖"
3100,3,1,1,12,"主卧","中楼层","是","海淀","集中供暖"
3460,2,1,1,16,"主卧","低楼层","是","丰台","集中供暖"
3630,3,1,1,12,"主卧","低楼层","是","朝阳","集中供暖"
2340,3,1,1,11,"次卧","高楼层","是","朝阳","集中供暖"
3050,3,1,1,12,"次卧","高楼层","是","海淀","自采暖"
2380,4,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
2630,4,1,1,10,"次卧","中楼层","是","昌平","自采暖"
3030,3,1,1,9,"次卧","高楼层","是","朝阳","自采暖"
3930,3,1,1,9,"次卧","中楼层","是","朝阳","自采暖"
3390,4,1,1,14,"主卧","高楼层","是","朝阳","集中供暖"
3490,3,1,1,8,"次卧","低楼层","是","昌平","集中供暖"
4230,3,1,1,18,"主卧","中楼层","是","朝阳","集中供暖"
2990,4,1,1,9,"次卧","高楼层","是","朝阳","自采暖"
4500,4,1,2,22,"主卧","中楼层","是","昌平","集中供暖"
3460,3,1,1,8,"次卧","中楼层","是","丰台","集中供暖"
3990,3,1,1,13,"次卧","低楼层","是","昌平","集中供暖"
3490,4,1,2,12,"次卧","高楼层","是","昌平","自采暖"
3360,3,1,1,17,"次卧","中楼层","是","朝阳","集中供暖"
3560,4,1,1,15,"主卧","高楼层","是","昌平","集中供暖"
4630,5,1,2,25,"主卧","高楼层","是","朝阳","集中供暖"
3600,4,1,1,7,"次卧","高楼层","是","朝阳","集中供暖"
5340,4,1,1,22,"主卧","高楼层","是","朝阳","集中供暖"
3840,4,1,1,12,"次卧","高楼层","是","朝阳","集中供暖"
3440,4,1,1,9,"次卧","高楼层","是","朝阳","集中供暖"
3590,3,1,1,12,"主卧","低楼层","是","昌平","集中供暖"
3660,3,1,1,13,"次卧","中楼层","是","朝阳","集中供暖"
4230,3,1,1,17,"主卧","中楼层","是","西城","集中供暖"
2990,4,1,1,10,"次卧","中楼层","是","昌平","自采暖"
3190,3,1,1,9,"次卧","中楼层","是","朝阳","自采暖"
3430,3,1,1,11,"主卧","中楼层","是","昌平","自采暖"
2460,3,1,1,14,"次卧","低楼层","否","通州","集中供暖"
4100,3,1,1,15,"次卧","低楼层","是","朝阳","集中供暖"
4140,3,1,1,14,"次卧","低楼层","是","朝阳","集中供暖"
3200,2,1,1,12,"次卧","中楼层","是","海淀","集中供暖"
5170,2,1,1,20,"主卧","高楼层","是","海淀","集中供暖"
2940,3,1,1,8,"次卧","中楼层","是","朝阳","集中供暖"
3260,4,1,1,12,"次卧","低楼层","是","丰台","集中供暖"
2890,4,1,1,7,"次卧","低楼层","是","朝阳","集中供暖"
3290,3,1,1,15,"主卧","中楼层","是","海淀","集中供暖"
2490,3,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
3630,3,1,1,13,"主卧","高楼层","是","朝阳","自采暖"
2340,3,1,1,8,"次卧","高楼层","否","朝阳","自采暖"
2940,4,1,1,12,"次卧","低楼层","是","朝阳","集中供暖"
2500,2,1,1,13,"主卧","中楼层","否","通州","集中供暖"
2130,2,1,1,8,"次卧","中楼层","否","通州","集中供暖"
2630,3,1,1,8,"次卧","中楼层","是","丰台","集中供暖"
3260,3,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
3990,4,1,1,19,"主卧","高楼层","是","昌平","自采暖"
3430,3,1,1,10,"次卧","低楼层","是","昌平","自采暖"
2560,4,1,1,8,"次卧","中楼层","是","海淀","自采暖"
4660,4,1,1,16,"主卧","高楼层","是","朝阳","集中供暖"
3230,3,1,1,10,"次卧","低楼层","是","昌平","集中供暖"
4360,2,1,1,12,"次卧","高楼层","是","海淀","集中供暖"
4460,5,1,1,25,"主卧","低楼层","是","昌平","自采暖"
3200,3,1,1,9,"次卧","高楼层","是","朝阳","集中供暖"
5310,3,1,1,19,"主卧","低楼层","是","朝阳","集中供暖"
3610,3,1,1,15,"主卧","中楼层","是","朝阳","集中供暖"
3050,4,1,1,18,"次卧","中楼层","是","昌平","集中供暖"
4490,4,1,1,21,"主卧","高楼层","是","昌平","自采暖"
3930,3,1,1,13,"主卧","低楼层","是","昌平","集中供暖"
2790,2,1,1,13,"主卧","中楼层","是","丰台","集中供暖"
2460,2,1,1,8,"次卧","中楼层","是","丰台","集中供暖"
3300,2,1,1,11,"次卧","低楼层","是","朝阳","集中供暖"
2360,3,1,1,10,"次卧","中楼层","是","石景山","集中供暖"
2890,3,1,1,13,"主卧","高楼层","是","昌平","集中供暖"
2660,3,1,1,10,"次卧","高楼层","是","昌平","集中供暖"
2560,3,1,1,9,"次卧","高楼层","是","昌平","集中供暖"
3760,3,1,1,17,"主卧","中楼层","是","朝阳","集中供暖"
3090,3,1,1,10,"次卧","中楼层","是","朝阳","集中供暖"
3130,2,1,1,10,"次卧","低楼层","是","丰台","自采暖"
3490,2,1,1,13,"主卧","低楼层","是","丰台","自采暖"
4690,2,1,1,10,"次卧","高楼层","是","朝阳","集中供暖"
5830,2,1,1,21,"主卧","高楼层","是","朝阳","集中供暖"
3800,2,1,1,15,"主卧","低楼层","是","朝阳","集中供暖"
3690,2,1,1,13,"次卧","低楼层","是","朝阳","集中供暖"
3660,3,1,1,15,"主卧","中楼层","是","朝阳","自采暖"
3160,3,1,1,8,"次卧","低楼层","是","昌平","集中供暖"
2260,4,1,1,12,"次卧","低楼层","否","通州","集中供暖"
2360,2,1,1,10,"次卧","高楼层","是","通州","集中供暖"
2760,2,1,1,17,"主卧","高楼层","是","通州","集中供暖"
3890,2,1,1,9,"次卧","低楼层","是","海淀","集中供暖"
3030,4,1,1,10,"次卧","低楼层","是","海淀","集中供暖"
3290,4,1,1,14,"主卧","低楼层","是","海淀","集中供暖"
3190,2,1,1,15,"次卧","高楼层","是","大兴","集中供暖"
3860,3,1,1,17,"主卧","高楼层","是","海淀","集中供暖"
3030,2,1,1,9,"次卧","低楼层","是","海淀","集中供暖"
2660,3,1,1,11,"次卧","中楼层","是","昌平","集中供暖"
2800,3,1,1,14,"次卧","中楼层","是","昌平","集中供暖"
3160,3,1,1,24,"主卧","中楼层","是","昌平","集中供暖"
3060,2,1,1,12,"主卧","中楼层","是","丰台","集中供暖"
2730,3,1,1,14,"主卧","中楼层","是","昌平","集中供暖"
3030,2,1,1,11,"主卧","中楼层","是","朝阳","自采暖"
2660,2,1,1,8,"次卧","高楼层","是","丰台","集中供暖"
2530,3,1,1,10,"次卧","中楼层","是","昌平","自采暖"
3690,3,1,1,15,"次卧","中楼层","是","海淀","集中供暖"
3090,3,1,1,9,"次卧","中楼层","是","海淀","集中供暖"
2090,3,1,2,13,"次卧","低楼层","是","通州","集中供暖"
4130,3,1,1,18,"主卧","中楼层","是","西城","集中供暖"
3430,3,1,1,10,"次卧","中楼层","是","西城","集中供暖"
3930,3,1,1,16,"次卧","中楼层","是","西城","集中供暖"
4060,3,1,1,21,"主卧","中楼层","是","朝阳","集中供暖"
3190,3,1,1,15,"次卧","中楼层","是","朝阳","集中供暖"
2930,3,1,1,12,"次卧","中楼层","是","朝阳","集中供暖"
3000,2,1,1,16,"次卧","高楼层","是","朝阳","集中供暖"
2630,2,1,1,15,"主卧","中楼层","是","通州","集中供暖"
4100,2,1,1,18,"主卧","中楼层","是","海淀","集中供暖"
2930,3,1,1,16,"主卧","中楼层","是","丰台","集中供暖"
2290,3,1,1,7,"次卧","中楼层","是","丰台","集中供暖"
2590,3,1,1,13,"次卧","中楼层","是","丰台","集中供暖"
2860,3,1,1,17,"主卧","中楼层","是","丰台","集中供暖"
1960,4,1,1,14,"次卧","低楼层","是","昌平","自采暖"
2730,4,1,1,24,"主卧","低楼层","是","昌平","自采暖"
2490,2,1,1,16,"主卧","中楼层","是","通州","自采暖"
1790,4,1,1,9,"次卧","低楼层","是","通州","集中供暖"
1830,4,1,1,10,"次卧","低楼层","是","通州","集中供暖"
2930,4,1,1,28,"主卧","低楼层","是","通州","集中供暖"
1860,4,1,1,10,"次卧","低楼层","是","通州","集中供暖"
3300,2,1,1,11,"次卧","低楼层","是","海淀","集中供暖"
1830,3,1,1,8,"次卧","低楼层","是","丰台","集中供暖"
2630,3,1,1,26,"主卧","低楼层","是","丰台","集中供暖"
2190,3,1,1,13,"次卧","低楼层","是","丰台","集中供暖"
3630,3,1,1,26,"主卧","低楼层","否","昌平","集中供暖"
2790,3,1,1,23,"次卧","低楼层","否","昌平","集中供暖"
4090,2,1,1,11,"主卧","低楼层","是","朝阳","集中供暖"
3130,2,1,1,19,"主卧","中楼层","是","石景山","集中供暖"
2730,2,1,1,11,"次卧","中楼层","是","石景山","集中供暖"
2330,3,1,1,15,"主卧","高楼层","是","通州","集中供暖"
2770,3,1,1,16,"次卧","中楼层","是","朝阳","集中供暖"
2560,4,1,1,8,"次卧","低楼层","是","海淀","自采暖"
2290,3,1,1,12,"次卧","低楼层","是","朝阳","自采暖"
2090,4,1,1,12,"主卧","低楼层","是","通州","集中供暖"
2730,4,1,1,11,"次卧","高楼层","是","昌平","自采暖"
3530,4,1,1,9,"次卧","高楼层","是","东城","集中供暖"
2090,2,1,1,20,"主卧","高楼层","是","昌平","集中供暖"
2690,3,1,1,16,"次卧","低楼层","是","昌平","集中供暖"
3730,4,1,1,12,"主卧","高楼层","是","东城","集中供暖"
2790,2,1,1,10,"次卧","高楼层","是","东城","集中供暖"
2520,3,1,1,8,"次卧","中楼层","是","海淀","自采暖"
2890,3,1,1,11,"次卧","低楼层","是","东城","集中供暖"
2390,3,1,1,12,"次卧","高楼层","是","朝阳","自采暖"
2860,4,1,1,11,"次卧","低楼层","否","东城","集中供暖"
2600,3,1,1,17,"主卧","高楼层","是","朝阳","集中供暖"
3060,2,1,1,18,"主卧","高楼层","是","东城","集中供暖"
4130,3,1,1,18,"主卧","低楼层","是","东城","集中供暖"
3940,2,1,1,14,"主卧","高楼层","是","东城","集中供暖"
2130,2,1,1,8,"次卧","中楼层","是","石景山","集中供暖"
3030,4,1,1,15,"主卧","高楼层","是","东城","集中供暖"
3930,4,1,1,16,"次卧","中楼层","是","东城","集中供暖"
2730,3,1,1,6,"次卧","中楼层","是","昌平","集中供暖"
3190,4,1,1,14,"主卧","低楼层","是","东城","集中供暖"
2730,2,1,1,10,"次卧","低楼层","是","东城","集中供暖"
3190,3,1,1,14,"主卧","高楼层","是","东城","集中供暖"
3010,2,1,1,8,"次卧","中楼层","是","东城","集中供暖"
2690,2,1,1,9,"次卧","中楼层","是","丰台","集中供暖"
3180,4,1,1,12,"次卧","中楼层","是","东城","集中供暖"
3160,2,1,1,13,"次卧","中楼层","是","东城","集中供暖"
3890,3,1,1,15,"主卧","中楼层","是","东城","集中供暖"
3390,3,1,1,10,"次卧","中楼层","是","东城","集中供暖"
2810,3,1,1,11,"主卧","中楼层","是","丰台","集中供暖"
3130,3,1,1,19,"主卧","中楼层","是","东城","集中供暖"
3330,2,1,1,9,"次卧","高楼层","是","东城","集中供暖"
2930,2,1,1,8,"次卧","低楼层","是","东城","集中供暖"
3730,2,1,1,22,"主卧","低楼层","是","东城","集中供暖"
3160,3,1,1,15,"主卧","低楼层","是","东城","集中供暖"
2830,3,1,1,10,"次卧","低楼层","是","东城","集中供暖"
2960,2,1,1,9,"次卧","高楼层","是","东城","集中供暖"
3160,4,1,1,12,"次卧","中楼层","是","东城","集中供暖"
3240,3,1,1,11,"次卧","中楼层","是","朝阳","集中供暖"
4360,2,1,1,23,"主卧","低楼层","是","西城","集中供暖"
3630,2,1,1,9,"次卧","低楼层","是","西城","集中供暖"
2630,2,1,1,8,"次卧","中楼层","是","东城","集中供暖"
3260,2,1,1,17,"主卧","中楼层","是","东城","集中供暖"
2860,3,1,1,13,"次卧","低楼层","否","朝阳","自采暖"
2320,3,1,1,9,"主卧","中楼层","否","丰台","集中供暖"
2430,3,1,1,9,"次卧","高楼层","是","昌平","集中供暖"
2860,3,1,1,15,"主卧","高楼层","是","昌平","集中供暖"
2760,3,1,1,13,"主卧","中楼层","是","昌平","集中供暖"
2860,3,1,1,15,"主卧","低楼层","是","昌平","集中供暖"
2460,3,1,1,9,"次卧","高楼层","是","昌平","集中供暖"
2860,3,1,1,15,"主卧","高楼层","是","昌平","集中供暖"
2630,3,1,1,11,"主卧","高楼层","是","昌平","集中供暖"
2460,3,1,1,9,"次卧","高楼层","是","昌平","集中供暖"
2260,3,1,1,10,"主卧","中楼层","是","顺义","集中供暖"
2150,2,1,1,9,"次卧","高楼层","否","大兴","集中供暖"
2690,2,1,1,19,"主卧","低楼层","是","通州","集中供暖"
4090,3,1,1,15,"主卧","高楼层","是","昌平","自采暖"
2300,2,1,1,14,"主卧","高楼层","是","通州","集中供暖"
2730,3,1,1,14,"主卧","中楼层","是","通州","集中供暖"
2210,4,1,1,14,"主卧","低楼层","是","丰台","集中供暖"
2660,3,1,1,16,"主卧","低楼层","是","朝阳","集中供暖"
2830,3,1,1,17,"次卧","高楼层","是","朝阳","集中供暖"
4390,4,1,1,16,"主卧","中楼层","是","海淀","集中供暖"
3560,2,1,1,9,"次卧","低楼层","是","海淀","集中供暖"
3890,2,1,1,15,"主卧","低楼层","否","朝阳","自采暖"
2930,3,1,1,13,"主卧","中楼层","是","朝阳","集中供暖"
2290,3,1,1,14,"主卧","高楼层","是","顺义","集中供暖"
2800,2,1,1,8,"次卧","高楼层","是","朝阳","集中供暖"
3090,2,1,1,15,"次卧","中楼层","是","丰台","集中供暖"
2160,2,1,1,14,"次卧","高楼层","是","昌平","集中供暖"
3640,2,1,1,18,"主卧","中楼层","是","昌平","集中供暖"
2030,2,1,1,9,"次卧","高楼层","是","大兴","集中供暖"
2990,2,1,1,17,"主卧","低楼层","是","石景山","集中供暖"
2560,3,1,1,12,"主卧","高楼层","否","昌平","集中供暖"
2060,2,1,1,9,"次卧","中楼层","否","通州","集中供暖"
3590,2,1,1,13,"次卧","高楼层","是","丰台","集中供暖"
3890,2,1,1,20,"主卧","高楼层","是","朝阳","集中供暖"
2200,3,1,1,16,"主卧","低楼层","是","丰台","自采暖"
2030,3,1,1,14,"次卧","低楼层","是","丰台","自采暖"
2360,2,1,1,13,"主卧","高楼层","否","顺义","集中供暖"
1890,5,1,2,8,"次卧","低楼层","是","大兴","集中供暖"
1800,5,1,2,7,"次卧","低楼层","是","大兴","集中供暖"
2190,2,1,1,11,"主卧","高楼层","是","房山","自采暖"
2230,3,1,1,17,"主卧","中楼层","否","通州","集中供暖"
2860,3,1,1,15,"主卧","中楼层","是","昌平","集中供暖"
2170,4,1,1,9,"次卧","低楼层","否","丰台","集中供暖"
3890,4,1,1,21,"主卧","高楼层","否","昌平","集中供暖"
3110,3,1,1,16,"主卧","中楼层","是","丰台","集中供暖"
2690,2,1,1,17,"主卧","低楼层","是","通州","自采暖"
2960,3,1,1,10,"次卧","低楼层","是","昌平","自采暖"
2310,3,1,1,17,"主卧","中楼层","是","通州","集中供暖"
3660,4,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
3540,2,1,1,19,"主卧","中楼层","是","丰台","集中供暖"
3290,3,1,1,15,"主卧","低楼层","是","丰台","集中供暖"
2690,4,1,1,11,"次卧","高楼层","是","昌平","自采暖"
2360,4,1,1,12,"主卧","中楼层","否","昌平","集中供暖"
3590,3,1,1,16,"主卧","中楼层","是","丰台","集中供暖"
3990,2,1,1,18,"主卧","低楼层","是","朝阳","集中供暖"
3300,3,1,1,12,"次卧","低楼层","是","昌平","自采暖"
3660,2,1,1,18,"主卧","中楼层","是","朝阳","集中供暖"
